predict_id,filename,timestamp,track_id,width,height,x_person,y_person,w_person,h_person,x_clothing,y_clothing,w_clothing,h_clothing
8cc1ac31-3c68-44ce-9967-dfaa7a6d30f1,The-Weekend.mp4,86.88,7,640,360,164,59,287,274,,,,
2cfa364d-6b95-47b3-aa41-47191dfa6467,The-Weekend.mp4,87.36,7,640,360,136,54,321,272,,,,
89ace083-a43a-460c-a5b8-a80e54ccdfa1,The-Weekend.mp4,87.84,7,640,360,122,52,337,273,,,,
6b766c1f-8bb2-4b5f-b03c-6fc5e7859bc3,The-Weekend.mp4,88.32,7,640,360,116,51,344,275,,,,
de16cfa8-ef3e-490f-962d-29e741656148,The-Weekend.mp4,88.8,7,640,360,113,49,347,277,,,,
0f33de77-c661-4b26-83db-ada69bfd37f8,The-Weekend.mp4,89.28,7,640,360,178,53,216,287,,,,
d117c10f-78a9-4bf5-81ef-a14192ea5652,The-Weekend.mp4,90.24,7,640,360,222,38,132,309,,,,
6f6a9458-7125-4e9a-b5f6-e82d3697aa3c,The-Weekend.mp4,90.72,7,640,360,232,34,103,316,,,,
9e680ff4-31ef-4329-be2d-4c328a71847e,The-Weekend.mp4,92.16,25,640,360,188,7,351,347,,,,
ef02d142-9abf-4720-af89-3f7aad862eec,The-Weekend.mp4,93.12,26,640,360,290,167,39,132,,,,
2188fa84-ef79-4b0b-9e6d-14c77a6e7bc7,The-Weekend.mp4,93.6,26,640,360,287,169,40,131,,,,
76fee7f8-be5c-4ee3-824d-c702f7abbedd,The-Weekend.mp4,94.08,26,640,360,286,171,43,129,,,,
19f1f031-2599-4de2-b00b-ed7199da38e3,The-Weekend.mp4,94.56,26,640,360,286,173,40,126,,,,
d8cc8cb4-c974-4346-a9cc-21a48fe67eab,The-Weekend.mp4,95.04,26,640,360,286,173,41,126,,,,
2f465ee9-7e97-45e8-92ae-52b1cd20d30c,The-Weekend.mp4,95.52,26,640,360,290,169,36,90,,,,
02fc2ae9-a390-413f-90cb-f4f74d62f244,The-Weekend.mp4,96.0,26,640,360,286,164,41,83,,,,
643fb304-4e8a-4a33-8d33-edb3bbba6953,The-Weekend.mp4,96.48,26,640,360,284,163,41,125,,,,
14340a3d-5e7e-4e12-96ef-e23ea3796779,The-Weekend.mp4,96.96,26,640,360,286,152,41,147,,,,
a2e32ec3-34f0-4253-9169-02c86846b079,The-Weekend.mp4,96.96,28,640,360,383,237,46,74,,,,
e897efbb-2386-4b81-b5cb-ce2063f6d4d4,The-Weekend.mp4,96.96,29,640,360,187,167,30,65,,,,
6b2e131d-4ca3-4f81-913b-64ee89a38f4f,The-Weekend.mp4,97.44,26,640,360,289,157,36,144,,,,
e3b50388-e07d-4ec6-b18c-b8a61059111a,The-Weekend.mp4,97.44,28,640,360,384,237,46,72,,,,
412055db-387f-4597-9f5e-933a5db89a2f,The-Weekend.mp4,97.44,29,640,360,188,161,29,71,,,,
a8ed3197-daee-4e7e-9299-d6d2841b4c1f,The-Weekend.mp4,97.92,26,640,360,285,161,40,143,,,,
eb94168f-1e73-4bd3-b9e9-13b7dcba77da,The-Weekend.mp4,97.92,28,640,360,385,237,45,73,,,,
bd220778-a4ad-4028-ac30-d911b9998cdd,The-Weekend.mp4,97.92,29,640,360,188,155,29,77,,,,
263a851f-e1bf-4ed7-b3dc-9d8d5c46b50a,The-Weekend.mp4,98.4,26,640,360,286,163,39,141,,,,
bb8d4bf3-d500-4095-ad28-7dad916c2e1a,The-Weekend.mp4,98.4,28,640,360,384,237,46,73,,,,
0add7d02-cac6-4af5-9524-df49fe3fe986,The-Weekend.mp4,98.4,29,640,360,188,159,29,73,,,,
4e0d0436-6e39-47ab-bd1f-e2790a087c32,The-Weekend.mp4,98.88,26,640,360,289,164,40,141,,,,
72bd053a-7765-4b08-b865-b38c68bdde3c,The-Weekend.mp4,98.88,28,640,360,386,237,43,73,,,,
af7391f5-6642-4d5d-ac09-6ee291fbac97,The-Weekend.mp4,98.88,29,640,360,187,154,30,78,,,,
5b4fa88a-f051-4b03-a79f-c61a97470dd2,The-Weekend.mp4,99.36,26,640,360,290,164,38,139,,,,
9e613d97-81d7-4480-bab3-672330ebd2f0,The-Weekend.mp4,99.36,28,640,360,384,238,44,75,,,,
39b059a9-de07-4d02-8cf0-258366522b4f,The-Weekend.mp4,99.36,29,640,360,187,160,30,73,,,,
ad4d2249-c980-4eb9-aa3e-17e97fd84d10,The-Weekend.mp4,99.84,26,640,360,289,162,41,142,,,,
ff11fce5-e831-41bb-b423-d016be2503b9,The-Weekend.mp4,99.84,28,640,360,382,238,51,78,,,,
6bb00374-ae3b-4b17-bec2-77dce5fdda8b,The-Weekend.mp4,99.84,29,640,360,187,162,30,71,,,,
7483d429-b7c9-491f-b8f4-8fc1301e20f3,The-Weekend.mp4,99.84,32,640,360,474,171,33,90,,,,
3b594ccb-737b-4340-a8f9-4f8e9d69f844,The-Weekend.mp4,100.32,26,640,360,289,163,37,142,,,,
3cac4f7c-4eac-46bd-a7ef-a181bcea9af3,The-Weekend.mp4,100.32,28,640,360,384,240,54,73,,,,
2d3dc3ac-0704-49d1-9338-e6d5d918e61d,The-Weekend.mp4,100.32,29,640,360,186,166,30,66,,,,
236799ca-893c-4e66-bf74-d501abc5e4b5,The-Weekend.mp4,100.32,32,640,360,475,171,33,89,,,,
906bf7cd-cfd0-4984-9101-d5f997ade9a8,The-Weekend.mp4,100.8,26,640,360,287,164,41,140,,,,
30dc3f52-87af-492c-b559-38d44194d8a4,The-Weekend.mp4,100.8,28,640,360,385,240,56,71,,,,
b1ef24c3-7864-493b-ad72-be134f257c4f,The-Weekend.mp4,100.8,29,640,360,186,167,30,65,,,,
6b965196-fe2f-42ec-bc8e-0abc792649db,The-Weekend.mp4,100.8,32,640,360,475,171,32,89,,,,
f0b6b6e2-516c-41b9-8af6-9b76991f077d,The-Weekend.mp4,101.28,26,640,360,286,164,44,139,,,,
f54da846-28d4-406d-9a81-7b414ef676d8,The-Weekend.mp4,101.28,28,640,360,386,240,56,71,,,,
ccef8012-b316-4861-af08-c4bcbc128bcb,The-Weekend.mp4,101.28,29,640,360,186,167,30,65,,,,
2d6f449b-4e97-42da-a149-0f7b23a2b317,The-Weekend.mp4,101.28,32,640,360,479,170,28,90,,,,
ba17f669-329d-47d6-bbbe-5dd0aae3e7e0,The-Weekend.mp4,101.76,26,640,360,284,167,49,137,,,,
d72b478b-67dc-4d17-8444-a34d6b120fb9,The-Weekend.mp4,101.76,28,640,360,386,240,57,73,,,,
23475e98-69fb-47ac-857f-04aff0e5ffde,The-Weekend.mp4,101.76,29,640,360,185,167,31,66,,,,
63663798-156d-46fd-8292-d766d9b6350a,The-Weekend.mp4,101.76,32,640,360,480,167,28,95,,,,
7b52cbfb-ee0e-4435-ba09-e9e5b0cfa415,The-Weekend.mp4,102.24,25,640,360,207,19,181,337,,,,
ecddf10b-5491-41c2-823d-f3c3c8c6240d,The-Weekend.mp4,102.72,25,640,360,190,22,134,333,,,,
6a878825-0a8c-450c-9fbe-407d216996cf,The-Weekend.mp4,104.16,38,640,360,469,144,108,190,,,,
f78de783-56cb-45e4-8d52-f75b436b9a61,The-Weekend.mp4,104.64,25,640,360,101,19,369,326,,,,
46a2e3e6-22c2-460d-b55c-8cc89df5ca23,The-Weekend.mp4,105.12,25,640,360,88,19,400,328,,,,
81c06687-00d4-44dc-b8db-43e7e99fa037,The-Weekend.mp4,105.6,25,640,360,83,17,412,328,,,,
f98ecc10-0b40-4473-837b-ccf524325c0b,The-Weekend.mp4,106.08,25,640,360,80,14,417,327,,,,
b01e27f4-a1ad-48db-a7a4-d425614af12b,The-Weekend.mp4,106.56,25,640,360,77,11,421,330,,,,
181eb96a-6a90-434b-bb01-0b135cbf831a,The-Weekend.mp4,107.52,38,640,360,446,144,104,193,,,,
8777add8-167e-450d-855b-f8bf2e3f36f2,The-Weekend.mp4,108.0,38,640,360,452,144,98,194,,,,
33e395dd-dbe8-4988-ae77-ad654a0b6ec1,The-Weekend.mp4,108.48,26,640,360,272,161,59,158,,,,
61627ec3-1bb1-46d9-8f39-5b541058122d,The-Weekend.mp4,108.48,28,640,360,390,242,53,73,,,,
292dd9b0-39f0-4a49-bc54-c4842579eaf1,The-Weekend.mp4,108.48,29,640,360,181,166,32,69,,,,
e2b04ce9-4750-4af7-bfe7-0a773bcd1b58,The-Weekend.mp4,108.48,32,640,360,484,175,49,88,,,,
0816f12f-14f0-435e-b364-d59df064ae4b,The-Weekend.mp4,108.96,40,640,360,379,165,17,55,,,,
c4498481-83a8-4999-a9bf-14939acd9f81,The-Weekend.mp4,108.96,26,640,360,271,162,60,158,,,,
5270f837-1f04-47aa-8f65-0cd72b87d661,The-Weekend.mp4,108.96,28,640,360,390,243,53,72,,,,
a4858ac9-4fd8-4c3e-9acf-25d3fc8d27fd,The-Weekend.mp4,108.96,29,640,360,181,162,32,73,,,,
476bee09-fc23-468b-81d0-cb633a926dcd,The-Weekend.mp4,108.96,32,640,360,484,175,48,88,,,,
cba8bd28-9617-42d1-a24d-bd9ed1cfd384,The-Weekend.mp4,109.44,40,640,360,379,165,18,55,,,,
0a1b37c2-dbb0-41d6-871b-90bd7b924b1c,The-Weekend.mp4,109.44,26,640,360,271,161,60,160,,,,
1ca0cdc6-2f04-4c7d-843a-01590369ca9f,The-Weekend.mp4,109.44,28,640,360,388,244,56,72,,,,
0b0b2d4c-f09b-499a-ad98-fbef8b49b9fa,The-Weekend.mp4,109.44,29,640,360,181,165,32,70,,,,
119e5df1-670c-43cd-bcd9-d399c1217cd4,The-Weekend.mp4,109.92,40,640,360,379,166,17,53,,,,
4f4682b7-0aa3-46f0-bee1-dc85537298cc,The-Weekend.mp4,109.92,26,640,360,269,160,62,161,,,,
d4fe24e1-2b83-4326-a390-b13907c4c3c0,The-Weekend.mp4,109.92,28,640,360,392,243,50,72,,,,
a1a069bf-ae37-4306-949b-91e9feff5033,The-Weekend.mp4,110.4,26,640,360,270,161,64,160,,,,
5df912e6-3226-4877-8980-a594fb268e8d,The-Weekend.mp4,110.4,28,640,360,394,243,48,72,,,,
479d0a3e-51ad-4581-a10b-4bf64927ab64,The-Weekend.mp4,112.32,43,640,360,223,102,130,132,,,,
5a9fac7e-9513-4839-871d-2dcd15447ac8,The-Weekend.mp4,112.8,43,640,360,221,101,131,135,,,,
a2c8e99c-e938-4228-8dc0-345d9c0bb921,The-Weekend.mp4,113.28,43,640,360,220,100,132,136,,,,
d7fef1e8-6658-457e-96ab-dc3bdb25706a,The-Weekend.mp4,113.76,25,640,360,117,24,395,332,,,,
ca676d49-7625-4a62-9d30-c6a14dc2367f,The-Weekend.mp4,114.24,25,640,360,116,23,398,333,,,,
7fba64c2-9939-4181-b5b2-b643aa8a7617,The-Weekend.mp4,114.72,25,640,360,114,21,400,335,,,,
e26e7959-4dc6-44b5-ae0e-a83b802a68ab,The-Weekend.mp4,115.2,25,640,360,113,21,401,335,,,,
8415b117-114b-4348-9e70-a6e41c402098,The-Weekend.mp4,115.68,25,640,360,110,21,405,335,,,,
9fff10bb-904b-4797-80fa-92a9a1cc4480,The-Weekend.mp4,116.64,45,640,360,271,96,124,258,,,,
cab65bb4-592c-4a9c-ab13-922cd493e811,The-Weekend.mp4,117.12,45,640,360,271,95,123,257,,,,
d74c60f1-d6a7-4ab7-986b-1103ed1f7061,The-Weekend.mp4,117.6,45,640,360,267,93,128,261,,,,
3ccd5a4b-7e47-46c9-a389-abacd24770d1,The-Weekend.mp4,118.08,45,640,360,265,91,130,263,,,,
558408a9-cae7-4f6e-a469-2c974229d537,The-Weekend.mp4,120.48,25,640,360,135,48,317,281,,,,
630a2a33-a6a7-4647-b333-95661b1b363c,The-Weekend.mp4,123.36,25,640,360,75,2,361,352,,,,
3b7113a9-78a7-428b-8386-358ffd20e165,The-Weekend.mp4,123.84,25,640,360,75,1,354,355,,,,
7413fb72-d14e-4d78-a3d3-4eedca16895a,The-Weekend.mp4,124.32,25,640,360,42,46,353,312,,,,
2365c1da-b2c7-4713-85c1-893511ddca7d,The-Weekend.mp4,124.8,25,640,360,69,16,322,340,,,,
8cbe7889-2340-405a-8b48-d3a11f1a6b8b,The-Weekend.mp4,125.28,25,640,360,21,6,317,345,,,,
2af2ac8e-5202-4cae-8ca8-619bbc01a162,The-Weekend.mp4,129.6,45,640,360,208,227,138,131,,,,
020ae927-0c7d-413a-a1c5-4bbfea6f13fc,The-Weekend.mp4,130.56,45,640,360,233,253,141,106,,,,
ee2f2f88-c527-4655-8eda-d77e608cf50a,The-Weekend.mp4,131.52,52,640,360,327,180,89,177,,,,
5c7e4cf8-7bac-41e6-8672-dcc882bb8056,The-Weekend.mp4,132.0,52,640,360,322,167,91,187,,,,
ab694032-cbcb-42ae-a99e-911f5830d844,The-Weekend.mp4,132.48,52,640,360,321,160,108,182,,,,
f6c1f939-9dea-4cb7-b2ef-cce44c3a2922,The-Weekend.mp4,132.96,52,640,360,318,157,91,170,,,,
102d5f78-ea7f-497b-b0c2-abdbf8ddd212,The-Weekend.mp4,133.44,52,640,360,319,152,120,117,,,,
e1f722c1-64b2-4b5e-b007-568b391a08f1,The-Weekend.mp4,133.92,55,640,360,373,76,188,272,,,,
80ea766c-f43f-4cc3-b807-2b3bb909e45e,The-Weekend.mp4,134.4,55,640,360,351,87,179,269,,,,
d69ea508-d67e-4bfc-828a-5e081af9761b,The-Weekend.mp4,134.88,55,640,360,332,104,134,252,,,,
98bf27de-4142-4ee6-a132-168a192b0ad4,The-Weekend.mp4,135.36,55,640,360,270,109,109,248,,,,
5afca4bb-3b3b-446a-96d6-f8bb9423cb78,The-Weekend.mp4,136.8,56,640,360,505,154,99,180,,,,
bceb3914-3c06-487f-9dbe-fd28d16ddeb7,The-Weekend.mp4,137.28,56,640,360,514,155,96,176,,,,
9ac63c94-48ed-42d7-a891-87acccad3153,The-Weekend.mp4,141.12,60,640,360,207,46,257,308,,,,
ddbe85b0-7262-4e7a-b6b7-f58859744520,The-Weekend.mp4,141.6,60,640,360,213,42,157,310,,,,
7f262047-d5c2-4c4b-8549-4a449cb6796f,The-Weekend.mp4,142.08,60,640,360,181,45,141,302,,,,
f28ed404-7794-46ac-9f3f-1ef18e810382,The-Weekend.mp4,143.04,61,640,360,317,82,85,273,,,,
123d21b0-c7b9-47a5-9eed-1735eec8139b,The-Weekend.mp4,143.52,61,640,360,271,58,114,297,,,,
cf5d9d8e-c769-4b29-afce-a9d25ed76138,The-Weekend.mp4,144.0,61,640,360,195,30,200,324,,,,
657dff4f-481e-4b4e-8ab8-cf2011e699ee,The-Weekend.mp4,144.48,61,640,360,132,18,235,334,,,,
e18c1082-639f-416c-ba9b-be72139c239a,The-Weekend.mp4,144.96,61,640,360,117,7,399,346,,,,
0e5f7d81-4bd4-45c9-9432-06f00130ee74,The-Weekend.mp4,145.44,61,640,360,99,19,461,335,,,,
612476c5-b013-4df7-b06c-9b088278e7fe,The-Weekend.mp4,145.92,61,640,360,91,23,468,331,,,,
e4980188-fd55-4a3c-aaa3-f6cddc116f96,The-Weekend.mp4,146.88,61,640,360,116,15,286,340,,,,
2da861c9-b1eb-482e-af39-80e0456b1894,The-Weekend.mp4,147.36,61,640,360,145,5,175,349,,,,
0fa8037a-7602-4bbe-a1dc-9e577d734cbf,The-Weekend.mp4,147.84,61,640,360,148,2,146,352,,,,
0ec7c973-bcae-4f65-9acc-e6dfc11a1c2e,The-Weekend.mp4,148.32,61,640,360,130,0,158,353,,,,
743255f5-e931-40c0-a74d-b0db2f70bf24,The-Weekend.mp4,149.28,61,640,360,64,87,271,267,,,,
d517ee74-2194-430d-a0f3-a76dfaeb524d,The-Weekend.mp4,149.76,61,640,360,74,24,290,330,,,,
77ba0bed-f427-4052-aead-026280283854,The-Weekend.mp4,150.24,61,640,360,80,29,354,320,,,,
8e39c027-5761-421a-839d-72be73074ed9,The-Weekend.mp4,150.72,61,640,360,87,32,376,313,,,,
fa4d137b-f5c1-4976-b0e0-4481f76e98d5,The-Weekend.mp4,151.2,61,640,360,91,33,382,309,,,,
fbdd005d-88fe-43e5-a721-34866fe2ec44,The-Weekend.mp4,151.68,61,640,360,95,35,382,305,,,,
f60f3154-af38-4d7e-9428-3d6337b214e2,The-Weekend.mp4,152.16,61,640,360,100,36,377,304,,,,
448a6d14-4e93-408a-8519-b25c56d94728,The-Weekend.mp4,152.64,61,640,360,103,37,371,303,,,,
56f480b9-6368-4c40-bfc9-34af28ebda1a,The-Weekend.mp4,153.12,61,640,360,106,39,367,300,,,,
c4e2dba6-2785-49c3-8737-46abdaf83022,The-Weekend.mp4,153.6,61,640,360,108,41,364,293,,,,
0f039da0-843e-4e0b-870d-ec3495c60d49,The-Weekend.mp4,154.56,65,640,360,338,134,77,216,,,,
e08f8cf5-cd7b-4932-8c5f-5c1880fd6e1c,The-Weekend.mp4,155.04,65,640,360,308,133,79,218,,,,
d4212c0f-8d7d-4da8-a5bd-da7b1f6f70a3,The-Weekend.mp4,155.52,65,640,360,285,134,89,216,,,,
234f2859-5976-4cb0-add8-ee5b1414be17,The-Weekend.mp4,156.0,65,640,360,273,144,91,208,,,,
3b56f2c1-5d6a-4369-9a3e-26a2390860cb,The-Weekend.mp4,158.88,61,640,360,166,124,234,233,,,,
87afa623-d6dc-4a6a-aa0c-f8090496f41d,The-Weekend.mp4,159.36,61,640,360,203,125,228,233,,,,
616a00fb-8257-49c0-b553-c7a67c11c6d2,The-Weekend.mp4,159.84,61,640,360,245,122,205,235,,,,
1fdbecbd-6ec3-4c47-86b9-7cd175ea9691,The-Weekend.mp4,160.8,61,640,360,325,114,211,244,,,,
c6ae0bf9-e6fe-4d6f-96fc-cbeb7b980318,The-Weekend.mp4,161.76,68,640,360,263,157,44,153,,,,
e39498df-a6f0-4dc4-b6b2-08722f1b249d,The-Weekend.mp4,161.76,69,640,360,169,168,27,64,,,,
92b241a6-486c-4ce9-af72-44af8cc37e7c,The-Weekend.mp4,161.76,70,640,360,382,167,16,49,,,,
21103908-c0d2-48c3-8b95-a8452ff36fdd,The-Weekend.mp4,161.76,71,640,360,366,242,57,76,,,,
68016548-d014-40d4-bebc-9221169e0d63,The-Weekend.mp4,161.76,72,640,360,467,198,39,59,,,,
33abc677-ca8c-49f6-be07-87f508f3be69,The-Weekend.mp4,162.24,68,640,360,258,160,53,148,,,,
93a4208d-a8c4-484e-9d8e-b1dcde1bb8f9,The-Weekend.mp4,162.24,69,640,360,173,170,25,61,,,,
8d47abec-c611-4dc7-b802-0ac75ae94ac2,The-Weekend.mp4,162.24,70,640,360,386,168,14,46,,,,
bdba7dab-5d30-47a5-b31e-4526f163a74c,The-Weekend.mp4,162.24,71,640,360,369,241,53,73,,,,
03e9a64f-ae21-429c-8364-e524dfce4cf4,The-Weekend.mp4,162.24,72,640,360,464,203,36,52,,,,
123dfc9f-df8c-429f-b379-27cde0f03df1,The-Weekend.mp4,163.2,75,640,360,148,1,218,354,,,,
0d25d68e-1de0-4eb8-a83d-a212b8802538,The-Weekend.mp4,163.68,75,640,360,152,1,211,354,,,,
e55ff316-2c16-44d1-9140-f1391b438009,The-Weekend.mp4,164.16,61,640,360,364,63,276,294,,,,
fd0b3c5e-96d6-4213-b49d-05eb58bf905d,The-Weekend.mp4,164.64,61,640,360,330,56,298,300,,,,
f8576239-bb2b-4855-9ec3-482b00e54449,The-Weekend.mp4,165.12,61,640,360,276,50,297,306,,,,
beef228a-72b3-4be3-9b31-74df86b240b3,The-Weekend.mp4,165.6,61,640,360,243,44,297,312,,,,
6c27b966-b768-46d7-ab39-00b71f43521e,The-Weekend.mp4,166.08,75,640,360,159,52,274,303,,,,
c9f74cdc-d9f3-4d1a-9c78-e5e17495060a,The-Weekend.mp4,166.56,75,640,360,134,65,282,291,,,,
f59a7d8b-4101-4e31-bc39-006fb0b7d9ad,The-Weekend.mp4,167.04,75,640,360,153,81,273,275,,,,
1628a6ef-8ae5-4cf2-9ed4-9cf85146387b,The-Weekend.mp4,167.52,75,640,360,176,95,247,262,,,,
37b0140e-57c1-4b96-b396-93edfb256d89,The-Weekend.mp4,168.0,75,640,360,203,109,220,248,,,,
acec86dd-b997-45cc-bd84-a13078f4cec9,The-Weekend.mp4,168.48,75,640,360,250,114,181,243,,,,
4eb53557-1cff-4aca-8408-75fcb26f02f9,The-Weekend.mp4,168.96,75,640,360,272,122,148,235,,,,
677af067-3912-4e62-9363-e521d6bc0268,The-Weekend.mp4,169.44,75,640,360,285,128,121,230,,,,
29620f0f-63e4-4c04-a535-c61cc4444ef2,The-Weekend.mp4,169.92,75,640,360,295,133,99,225,,,,
8b036945-8a5f-43b4-8e81-fec5ee18206b,The-Weekend.mp4,170.4,75,640,360,295,137,88,221,,,,
a266fbf9-0a33-43ea-b557-e067ab1fa7b7,The-Weekend.mp4,170.88,75,640,360,291,139,78,215,,,,
7812967b-a1b4-4ab9-b4c7-5e378b629968,The-Weekend.mp4,171.36,75,640,360,280,140,76,202,,,,
5a979a0e-c820-4b56-b266-fa2a3dc81ea4,The-Weekend.mp4,171.84,75,640,360,269,134,75,209,,,,
36c79681-26e6-44c1-af6c-2c3a4d1f9d9a,The-Weekend.mp4,172.32,75,640,360,247,126,88,219,,,,
0ad2ceca-4680-4c08-9c47-3b60fac17c2a,The-Weekend.mp4,172.8,75,640,360,223,120,104,228,,,,
30355793-4695-4640-bb86-c338d23221ec,The-Weekend.mp4,173.28,75,640,360,181,106,130,248,,,,
8d549ee6-ecb3-4824-96de-ca64ef7e8326,The-Weekend.mp4,173.76,75,640,360,88,79,188,277,,,,
